refined_category,transaction_count,unique_users,year,month,quarter,month_sin,month_cos,quarter_sin,quarter_cos,time_index,is_year_start,is_year_end,is_quarter_end,is_summer,is_festive,is_monsoon,lag_1m,lag_1m_count,lag_2m,lag_2m_count,lag_3m,lag_3m_count,lag_6m,lag_6m_count,lag_12m,lag_12m_count,roll_mean_3m,roll_std_3m,roll_max_3m,roll_min_3m,roll_mean_6m,roll_std_6m,roll_max_6m,roll_min_6m,roll_mean_12m,roll_std_12m,roll_max_12m,roll_min_12m,mom_change,mom_pct_change,yoy_lag_12m,yoy_pct_change,ratio_to_3m_avg,cat_global_mean,cat_global_median,cat_global_std,cat_global_max,cat_global_min,cat_cv,cat_same_month_hist_avg,cat_education,cat_entertainment,cat_food,cat_health,cat_misc,cat_others,cat_rent,cat_travel,cat_utilities,category_label,total_amount
food,49,41,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,32,0,0,1,0,0,1,2028351.0,55.0,1749787.0,46.0,2723410.0,49.0,724284.0,38.0,1684976.0,53.0,2167182.6666666665,501439.03944979527,2723410.0,1749787.0,1840774.5,645228.2911555418,2723410.0,724284.0,1741389.3333333333,513188.4263421332,2723410.0,724284.0,278564.0,0.15919880534030706,1684976.0,0.7500222166045609,0.935939102502969,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1569991.75,0,0,1,0,0,0,0,0,0,2,1502927
food,47,41,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,33,0,0,0,0,1,0,1502927.0,49.0,2028351.0,55.0,1749787.0,46.0,1948883.0,47.0,2121670.0,51.0,1760355.0,262871.3695174881,2028351.0,1502927.0,1970548.3333333333,411859.23524799984,2723410.0,1502927.0,1726218.5833333333,517678.9080836003,2723410.0,724284.0,-525424.0,-0.2590399787807929,2121670.0,-0.10804248843900444,0.8537635874582067,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1639010.25,0,0,1,0,0,0,0,0,0,2,1008139
food,58,51,2023,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,34,0,0,0,0,1,0,1008139.0,47.0,1502927.0,49.0,2028351.0,55.0,1869932.0,56.0,1673706.0,57.0,1513139.0,510182.6584116708,2028351.0,1008139.0,1813757.6666666667,570333.6931290901,2723410.0,1008139.0,1633424.3333333333,539682.8329239201,2723410.0,724284.0,-494788.0,-0.3292162560124344,1673706.0,-0.5248370387477789,0.666256702127163,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1868808.75,0,0,1,0,0,0,0,0,0,2,2494591
food,55,46,2023,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,35,0,1,1,0,0,0,2494591.0,58.0,1008139.0,47.0,1502927.0,49.0,2723410.0,49.0,1708994.0,47.0,1668552.3333333333,756940.3545573014,2494591.0,1008139.0,1917867.5,635884.8850638774,2723410.0,1008139.0,1701831.4166666667,594494.7609056493,2723410.0,724284.0,1486452.0,1.4744514397320212,1708994.0,0.4904594952757533,1.495063085624915,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1606963.0,0,0,1,0,0,0,0,0,0,2,1746436
food,51,44,2024,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,36,1,0,0,0,0,0,1746436.0,55.0,2494591.0,58.0,1008139.0,47.0,1749787.0,46.0,966363.0,44.0,1749722.0,743231.4480853188,2494591.0,1008139.0,1755038.5,498629.777631361,2494591.0,1008139.0,1704951.5833333333,594634.0103688621,2723410.0,724284.0,-748155.0,-0.29991088719553627,966363.0,0.021908795466806685,0.9981219873785607,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,2040753.75,0,0,1,0,0,0,0,0,0,2,2374474
food,47,42,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,37,0,0,0,0,0,0,2374474.0,51.0,1746436.0,55.0,2494591.0,58.0,2028351.0,55.0,1696316.0,50.0,2205167.0,401786.78573716216,2494591.0,1746436.0,1859153.0,558890.3401294395,2494591.0,1008139.0,1822294.1666666667,574218.9523636483,2723410.0,724284.0,628038.0,0.35961123110151183,1696316.0,1.457124289733775,1.0767774050672758,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1696820.75,0,0,1,0,0,0,0,0,0,2,1337349
food,54,43,2024,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,38,0,0,1,0,0,0,1337349.0,47.0,2374474.0,51.0,1746436.0,55.0,1502927.0,49.0,724284.0,38.0,1819419.6666666667,522400.25661013334,2374474.0,1337349.0,1743986.0,587513.8952106583,2494591.0,1008139.0,1792380.25,590497.8381195317,2723410.0,724284.0,-1037125.0,-0.436780946011622,724284.0,-0.21161564236852093,0.7350415214814793,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1631563.0,0,0,1,0,0,0,0,0,0,2,2439143
food,72,55,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,39,0,0,0,1,0,0,2439143.0,54.0,1337349.0,47.0,2374474.0,51.0,1008139.0,47.0,1948883.0,47.0,2050322.0,618298.7901791496,2439143.0,1337349.0,1900022.0,633231.9162392247,2494591.0,1008139.0,1935285.1666666667,510612.40754212916,2723410.0,1008139.0,1101794.0,0.8238642269145899,1948883.0,2.3676610279945436,1.1896389932898286,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1828033.5,0,0,1,0,0,0,0,0,0,2,2541884
food,50,43,2024,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,40,0,0,0,1,0,0,2541884.0,72.0,2439143.0,54.0,1337349.0,47.0,2494591.0,58.0,1869932.0,56.0,2106125.3333333335,667758.7261057196,2541884.0,1337349.0,2155646.1666666665,495859.36566144176,2541884.0,1337349.0,1984701.9166666667,539903.0552253983,2723410.0,1008139.0,102741.0,0.04212176161873238,1869932.0,0.30427737324405824,1.2069006339603665,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1674950.75,0,0,1,0,0,0,0,0,0,2,982506
food,50,43,2024,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,41,0,0,1,1,0,0,982506.0,50.0,2541884.0,72.0,2439143.0,54.0,1746436.0,55.0,2723410.0,49.0,1987844.3333333333,872162.7151067244,2541884.0,982506.0,1903632.0,649567.5425958417,2541884.0,982506.0,1910749.75,612895.2042718861,2723410.0,982506.0,-1559378.0,-0.6134733134950296,2723410.0,-0.4745766156202471,0.4942570117411919,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1962571.0,0,0,1,0,0,0,0,0,0,2,1255556
food,54,46,2024,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42,0,0,0,0,0,1,1255556.0,50.0,982506.0,50.0,2541884.0,72.0,2374474.0,51.0,1749787.0,46.0,1593315.3333333333,832752.041223156,2541884.0,982506.0,1821818.6666666667,702114.1434643423,2541884.0,982506.0,1788428.5833333333,581640.188678605,2541884.0,982506.0,273050.0,0.2779117888338596,1749787.0,-0.5389765037214375,0.7880147599993759,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1875678.0,0,0,1,0,0,0,0,0,0,2,2117256
food,55,44,2024,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,43,0,0,0,0,0,1,2117256.0,54.0,1255556.0,50.0,982506.0,50.0,1337349.0,47.0,2028351.0,55.0,1451772.6666666667,592275.380066851,2117256.0,982506.0,1778949.0,668677.7703510118,2541884.0,982506.0,1819051.0,589046.989104666,2541884.0,982506.0,861700.0,0.6863094915718615,2028351.0,0.21000784666933736,1.4583936236114001,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1654871.5,0,0,1,0,0,0,0,0,0,2,2024548
food,57,47,2024,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,44,0,0,1,0,0,1,2024548.0,55.0,2117256.0,54.0,1255556.0,50.0,2439143.0,54.0,1502927.0,49.0,1799120.0,473016.97632114624,2117256.0,1255556.0,1893482.1666666667,635963.9980390142,2541884.0,982506.0,1818734.0833333333,588925.1558313606,2541884.0,982506.0,-92708.0,-0.04378686375195062,1502927.0,-0.0018749220425853252,1.1252990350838126,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1569991.75,0,0,1,0,0,0,0,0,0,2,1325577
food,49,44,2024,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,45,0,0,0,0,1,0,1325577.0,57.0,2024548.0,55.0,2117256.0,54.0,2541884.0,72.0,1008139.0,47.0,1822460.3333333333,432803.0481920537,2117256.0,1325577.0,1707887.8333333333,606687.7331723191,2541884.0,982506.0,1803954.9166666667,599697.6465937508,2541884.0,982506.0,-698971.0,-0.345247926944681,1008139.0,-0.11800307000938837,0.727355748575045,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1639010.25,0,0,1,0,0,0,0,0,0,2,1667873
food,59,49,2024,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,46,0,0,0,0,1,0,1667873.0,49.0,1325577.0,57.0,2024548.0,55.0,982506.0,50.0,2494591.0,58.0,1672666.0,349510.1491330397,2024548.0,1325577.0,1562219.3333333333,451461.12510986713,2117256.0,982506.0,1858932.75,548131.9109284029,2541884.0,982506.0,342296.0,0.2582241544625472,2494591.0,0.6544077751183122,0.9971345146012354,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1868808.75,0,0,1,0,0,0,0,0,0,2,1951638
food,49,46,2024,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,47,0,1,1,0,0,0,1951638.0,59.0,1667873.0,49.0,1325577.0,57.0,1255556.0,50.0,1746436.0,55.0,1648362.6666666667,313486.17794144136,1951638.0,1325577.0,1723741.3333333333,368274.06849446666,2117256.0,1255556.0,1813686.6666666667,512116.8958760264,2541884.0,982506.0,283765.0,0.17013585566766776,1746436.0,-0.21765211210976065,1.1839858057126516,1754168.0,1754073.0,480797.54107586254,2939566,724284,0.2740886511872636,1606963.0,0,0,1,0,0,0,0,0,0,2,1839521
health,34,32,2022,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,12,1,0,0,0,0,0,1061983.0,29.0,769352.0,21.0,1940343.0,43.0,1818274.0,36.0,1536025.0,38.0,1257226.0,609421.7359981508,1940343.0,769352.0,1196332.1666666667,663563.0101738392,1940343.0,186919.0,1294731.5,500794.31593646575,1940343.0,186919.0,292631.0,0.38036035520801925,1536025.0,0.035544370868489716,0.844703338938259,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1291706.75,0,0,0,1,0,0,0,0,0,3,1919790
health,20,19,2022,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,13,0,0,0,0,0,0,1919790.0,34.0,1061983.0,29.0,769352.0,21.0,1401122.0,37.0,1921801.0,31.0,1250375.0,597909.321895051,1919790.0,769352.0,1213251.5,683584.8669877793,1940343.0,186919.0,1326711.9166666667,529059.8029691158,1940343.0,186919.0,857807.0,0.807740801877243,1921801.0,0.249842938754252,1.5353713885834126,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1433082.5,0,0,0,1,0,0,0,0,0,3,935109
health,21,21,2022,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,14,0,0,1,0,0,0,935109.0,20.0,1919790.0,34.0,1061983.0,29.0,186919.0,15.0,1264438.0,28.0,1305627.3333333333,535650.1552453178,1919790.0,935109.0,1135582.6666666667,684443.5099234023,1940343.0,186919.0,1244487.5833333333,504258.11947570473,1940343.0,186919.0,-984681.0,-0.512910787117341,1264438.0,-0.5134204842228722,0.71621432557835,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1257845.0,0,0,0,1,0,0,0,0,0,3,592917
health,23,23,2022,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,15,0,0,0,1,0,0,592917.0,21.0,935109.0,20.0,1919790.0,34.0,1940343.0,43.0,1344139.0,28.0,1149272.0,688873.9597771132,1919790.0,592917.0,1203249.0,584699.148059239,1940343.0,592917.0,1188527.5,537976.5622175036,1940343.0,186919.0,-342192.0,-0.3659380885009127,1344139.0,-0.5310825837249434,0.5159065913030116,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1169131.75,0,0,0,1,0,0,0,0,0,3,996558
health,25,22,2022,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,16,0,0,0,1,0,0,996558.0,23.0,592917.0,21.0,935109.0,20.0,769352.0,21.0,1137693.0,21.0,841528.0,217484.63598838367,996558.0,592917.0,1045951.5,460504.9516158321,1919790.0,592917.0,1159562.4166666667,538193.6314120103,1940343.0,186919.0,403641.0,0.680771507647782,1137693.0,-0.2585900714137451,1.1842244108336124,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1056812.25,0,0,0,1,0,0,0,0,0,3,732594
health,25,23,2022,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,17,0,0,1,1,0,0,732594.0,25.0,996558.0,23.0,592917.0,21.0,1061983.0,29.0,1154689.0,18.0,774023.0,204984.84273477332,996558.0,592917.0,1039825.1666666666,465141.80632551893,1919790.0,592917.0,1125804.1666666667,552212.4556516982,1940343.0,186919.0,-263964.0,-0.2648757021668583,1154689.0,-0.35607057439924483,0.9464757507205735,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1496820.5,0,0,0,1,0,0,0,0,0,3,1286793
health,29,28,2022,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,18,0,0,0,0,0,1,1286793.0,25.0,732594.0,25.0,996558.0,23.0,1919790.0,34.0,1818274.0,36.0,1005315.0,277203.25879577926,1286793.0,732594.0,1077293.5,476206.5486877516,1919790.0,592917.0,1136812.8333333333,554154.0104196228,1940343.0,186919.0,554199.0,0.7564885871301157,1818274.0,0.11440656315250264,1.2799898539263685,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1121637.5,0,0,0,1,0,0,0,0,0,3,710383
health,29,26,2022,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,19,0,0,0,0,0,1,710383.0,29.0,1286793.0,25.0,732594.0,25.0,935109.0,20.0,1401122.0,37.0,909923.3333333334,326567.5908144179,1286793.0,710383.0,875725.6666666666,250961.66996389418,1286793.0,592917.0,1044488.5833333334,521633.9029112724,1940343.0,186919.0,-576410.0,-0.4479430646576411,1401122.0,-0.6093091580256881,0.7807064331427104,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1321076.75,0,0,0,1,0,0,0,0,0,3,1450924
health,27,25,2022,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,20,0,0,1,0,0,1,1450924.0,29.0,710383.0,29.0,1286793.0,25.0,592917.0,21.0,186919.0,15.0,1149366.6666666667,388927.68092581566,1450924.0,710383.0,961694.8333333334,345800.91256178974,1450924.0,592917.0,1048638.75,524917.0395724233,1940343.0,186919.0,740541.0,1.0424531555513012,186919.0,0.035544370868489716,1.2623682607812887,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1127140.75,0,0,0,1,0,0,0,0,0,3,1776161
health,31,29,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,21,0,0,0,0,1,0,1776161.0,27.0,1450924.0,29.0,710383.0,29.0,996558.0,23.0,1940343.0,43.0,1312489.3333333333,546208.5719048476,1776161.0,710383.0,1158902.1666666667,422351.7510338586,1776161.0,710383.0,1181075.5833333333,486842.36776794743,1940343.0,592917.0,325237.0,0.22415853621554271,1940343.0,8.502303136652774,1.3532765218663263,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1486186.75,0,0,0,1,0,0,0,0,0,3,1481383
health,27,25,2022,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,22,0,0,0,0,1,0,1481383.0,31.0,1776161.0,27.0,1450924.0,29.0,732594.0,25.0,769352.0,21.0,1569489.3333333333,179629.67745429245,1776161.0,1450924.0,1239706.3333333333,431362.35054054786,1776161.0,710383.0,1142828.9166666667,437276.098129911,1919790.0,592917.0,-294778.0,-0.16596355848371858,769352.0,-0.2365354991359775,0.9438630569433565,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1347741.0,0,0,0,1,0,0,0,0,0,3,1636125
health,33,31,2022,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,23,0,1,1,0,0,0,1636125.0,27.0,1481383.0,31.0,1776161.0,27.0,1286793.0,25.0,1061983.0,29.0,1631223.0,147450.1255475892,1776161.0,1481383.0,1390294.8333333333,372636.7802535957,1776161.0,710383.0,1215060.0,441542.98789050267,1919790.0,592917.0,154742.0,0.10445779383184495,1061983.0,1.1266273435306595,1.0030051072109638,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1388172.75,0,0,0,1,0,0,0,0,0,3,1619920
health,36,32,2023,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,24,1,0,0,0,0,0,1619920.0,33.0,1636125.0,27.0,1481383.0,31.0,710383.0,29.0,1919790.0,34.0,1579142.6666666667,85049.19062714912,1636125.0,1481383.0,1445816.0,378895.85322724225,1776161.0,710383.0,1261554.75,453180.70066909475,1919790.0,592917.0,-16205.0,-0.009904499961799984,1919790.0,0.5253728167023388,1.025822450494228,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1291706.75,0,0,0,1,0,0,0,0,0,3,1184083
health,41,36,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,25,0,0,0,0,0,0,1184083.0,36.0,1619920.0,33.0,1636125.0,27.0,1450924.0,29.0,935109.0,20.0,1480042.6666666667,256436.6271154204,1636125.0,1184083.0,1524766.0,203987.34704093754,1776161.0,1184083.0,1200245.8333333333,403025.26997240906,1776161.0,592917.0,-435837.0,-0.2690484715294582,935109.0,-0.3832226441433698,0.8000330170661692,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1433082.5,0,0,0,1,0,0,0,0,0,3,2077211
health,37,31,2023,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,26,0,0,1,0,0,0,2077211.0,41.0,1184083.0,36.0,1619920.0,33.0,1776161.0,27.0,592917.0,21.0,1627071.3333333333,446606.9438245818,2077211.0,1184083.0,1629147.1666666667,297464.1013960619,2077211.0,1184083.0,1295421.0,464835.6176264698,2077211.0,592917.0,893128.0,0.7542782051596044,592917.0,1.2213570824363789,1.2766563809740696,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1257845.0,0,0,0,1,0,0,0,0,0,3,2248184
health,33,28,2023,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,27,0,0,0,1,0,0,2248184.0,37.0,2077211.0,41.0,1184083.0,36.0,1481383.0,31.0,996558.0,23.0,1836492.6666666667,571433.9170475735,2248184.0,1184083.0,1707817.6666666667,391633.42720133916,2248184.0,1184083.0,1433359.9166666667,482673.7457250653,2248184.0,710383.0,170973.0,0.08230892287783953,996558.0,2.7917347622011177,1.2241725985655925,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1169131.75,0,0,0,1,0,0,0,0,0,3,1315469
health,26,24,2023,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,28,0,0,0,1,0,0,1315469.0,33.0,2248184.0,37.0,2077211.0,41.0,1636125.0,27.0,732594.0,25.0,1880288.0,496561.4954393864,2248184.0,1315469.0,1680165.3333333333,415923.21773167053,2248184.0,1184083.0,1459935.8333333333,464889.07715161325,2248184.0,710383.0,-932715.0,-0.41487485010123726,732594.0,0.3200124829663702,0.6996103788355789,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1056812.25,0,0,0,1,0,0,0,0,0,3,805746
health,24,24,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,29,0,0,1,1,0,0,805746.0,26.0,1315469.0,33.0,2248184.0,37.0,1619920.0,33.0,1286793.0,25.0,1456466.3333333333,731482.7625900238,2248184.0,805746.0,1541768.8333333333,550037.9418758006,2248184.0,805746.0,1466031.8333333333,454855.8868208764,2248184.0,710383.0,-509723.0,-0.38748385556786213,1286793.0,0.0998533976527245,0.5532197906393954,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1496820.5,0,0,0,1,0,0,0,0,0,3,1375323
health,17,15,2023,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,30,0,0,0,0,0,1,1375323.0,24.0,805746.0,26.0,1315469.0,33.0,1184083.0,36.0,710383.0,29.0,1165512.6666666667,313001.0641552725,1375323.0,805746.0,1501002.6666666667,552147.4469793976,2248184.0,805746.0,1473409.3333333333,452395.74977171817,2248184.0,710383.0,569577.0,0.7068939839602058,710383.0,0.06879894435235512,1.1800154896071384,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1121637.5,0,0,0,1,0,0,0,0,0,3,451609
health,31,28,2023,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,0,0,0,0,0,1,451609.0,17.0,1375323.0,24.0,805746.0,26.0,2077211.0,41.0,1450924.0,29.0,877559.3333333334,466025.48705229955,1375323.0,451609.0,1378923.6666666667,697954.6281963224,2248184.0,451609.0,1451844.8333333333,496127.5003321099,2248184.0,451609.0,-923714.0,-0.6716342270143086,1450924.0,-0.36427391984323954,0.5146193343811831,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1321076.75,0,0,0,1,0,0,0,0,0,3,867422
health,26,22,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,32,0,0,1,0,0,1,867422.0,31.0,451609.0,17.0,1375323.0,24.0,2248184.0,37.0,1776161.0,27.0,898118.0,462621.4129944697,1375323.0,451609.0,1177292.1666666667,627024.8000611829,2248184.0,451609.0,1403219.6666666667,524035.37186570157,2248184.0,451609.0,415813.0,0.9207367435104261,1776161.0,-0.40215890012157773,0.9658218630513923,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1127140.75,0,0,0,1,0,0,0,0,0,3,946230
health,30,29,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,33,0,0,0,0,1,0,946230.0,26.0,867422.0,31.0,451609.0,17.0,1315469.0,33.0,1481383.0,31.0,755087.0,265757.12140787434,946230.0,451609.0,960299.8333333334,343472.5227062078,1375323.0,451609.0,1334058.75,525105.9901003753,2248184.0,451609.0,78808.0,0.09085312569891002,1481383.0,-0.4672611322960024,1.2531403666067453,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1486186.75,0,0,0,1,0,0,0,0,0,3,1463901
health,30,25,2023,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,34,0,0,0,0,1,0,1463901.0,30.0,946230.0,26.0,867422.0,31.0,805746.0,26.0,1636125.0,27.0,1092517.6666666667,324032.19041375036,1463901.0,867422.0,985038.5,377799.90937465796,1463901.0,451609.0,1332601.9166666667,524684.1834612959,2248184.0,451609.0,517671.0,0.5470879173139722,1636125.0,-0.011801134480414532,1.339933480862082,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1347741.0,0,0,0,1,0,0,0,0,0,3,1408951
health,41,37,2023,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,35,0,1,1,0,0,0,1408951.0,30.0,1463901.0,30.0,946230.0,26.0,1375323.0,24.0,1619920.0,33.0,1273027.3333333333,284345.2978867999,1463901.0,946230.0,1085572.6666666667,400144.26216386823,1463901.0,451609.0,1313670.75,516775.90251940914,2248184.0,451609.0,-54950.0,-0.037536691347297424,1619920.0,-0.13884880433952174,1.1067719938980014,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1388172.75,0,0,0,1,0,0,0,0,0,3,1704077
health,28,26,2024,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,36,1,0,0,0,0,0,1704077.0,41.0,1408951.0,30.0,1463901.0,30.0,451609.0,17.0,1184083.0,36.0,1525643.0,156951.88718839816,1704077.0,1408951.0,1140365.0,465006.73299340496,1704077.0,451609.0,1320683.8333333333,521855.85823635815,2248184.0,451609.0,295126.0,0.20946505591748754,1184083.0,0.051951330929922435,1.1169565881402064,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1291706.75,0,0,0,1,0,0,0,0,0,3,526929
health,25,23,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,37,0,0,0,0,0,0,526929.0,28.0,1704077.0,41.0,1408951.0,30.0,867422.0,31.0,2077211.0,41.0,1213319.0,612473.0712806887,1704077.0,526929.0,1152918.3333333333,443199.65932733583,1704077.0,526929.0,1265921.0,569774.1368558405,2248184.0,451609.0,-1177148.0,-0.6907833390157839,2077211.0,-0.5549898106805013,0.43428727317382787,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1433082.5,0,0,0,1,0,0,0,0,0,3,798209
health,25,21,2024,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,38,0,0,1,0,0,0,798209.0,25.0,526929.0,28.0,1704077.0,41.0,946230.0,26.0,2248184.0,37.0,1009738.3333333334,616423.4320832823,1704077.0,526929.0,1141382.8333333333,452910.99310677644,1704077.0,526929.0,1159337.5,521824.6639093354,2248184.0,451609.0,271280.0,0.5148321690398516,2248184.0,-0.6157304192977988,0.790510742882224,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1257845.0,0,0,0,1,0,0,0,0,0,3,925841
health,33,29,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,39,0,0,0,1,0,0,925841.0,25.0,798209.0,25.0,526929.0,28.0,1463901.0,30.0,1315469.0,33.0,750326.3333333334,203721.03048368118,925841.0,526929.0,1137984.6666666667,454740.8507542142,1704077.0,526929.0,1049142.25,395259.2677292221,1704077.0,451609.0,127632.0,0.15989797158388352,1315469.0,-0.5881827288157908,1.2339177753324055,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1169131.75,0,0,0,1,0,0,0,0,0,3,1020361
health,34,30,2024,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,40,0,0,0,1,0,0,1020361.0,33.0,925841.0,25.0,798209.0,25.0,1408951.0,30.0,805746.0,26.0,914803.6666666666,111486.52304800322,1020361.0,798209.0,1064061.3333333333,426326.66397572,1704077.0,526929.0,1024549.9166666666,386260.604945902,1704077.0,451609.0,94520.0,0.10209096378319815,805746.0,-0.22433671945138955,1.1153879648492762,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1056812.25,0,0,0,1,0,0,0,0,0,3,1551216
